url,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
www.visitswanseabay.com,31139,17433,33,33,30879,1379,3083,63,7,27792,242,0,3090,212,2,0,7,442,41,1983,1139,1490,8
www.visittelemark.com,14730,7218,8032,8027,14611,431,883,9,0,13727,119,0,0,17,0,0,3573,239210,80328,667,420,513,317
www.calamo.com,26869,13794,97074,97068,26864,483,276,8,0,26588,5,0,0,38,0,0,87114,8346328,784757,332,214,265,63
www.business-sale.com,92189,20580,109886,109882,91639,396,7568,304,0,84070,41,4,0,86,92,0,95370,4696032,578808,1447,959,1250,259
www.businesseventsthailand.com,1954560,1789246,26428,26356,1688607,332584,211923,52,0,1476678,21,0,10,433,0,0,23482,4697871,206742,1170,1022,1478,534
calend-okinawa.com,6830,3230,19511,19511,6820,519,447,7,0,6373,3,0,0,2,1,0,17554,382507,75903,497,374,497,2114
calgarysun.com,4243406,3282276,4156140,4155909,3488036,167795,89489,3597,259,3398518,1019,752994,191,2756,13,951,1973051,113927938,23986465,13819,6483,9966,43941
californiadailyreview.com,2830,2157,313,313,1512,69,142,1,0,1369,1220,6,10,34,0,0,292,8481,495,1239,945,1071,74
californianewstimes.com,175766,121907,29676,29673,175461,3547,87461,27810,99,87896,197,45,74,1900,14,0,18152,678490,221088,16247,7626,12447,8460
netnews.vn,23355667,4064218,2969806,2969162,19612378,8016813,6989770,165,1,12622607,1656402,2086852,4798,3810,0,0,1431367,54682232,2754567,2582,979,1363,313
newworldedu.vn,4867,1390,36738,36710,4866,148,3806,288,0,1060,1,0,0,209,0,0,36631,2228981,135657,238,152,172,1449
xn----8sbhvqopgmk.xn--80adxhks,79,71,637,637,79,20,19,0,0,60,0,0,0,0,0,0,398,24579,2381,31,25,26,6
xn--80aafkbb6aozlcgindd.xn--p1acf,5401,4464,11069,11063,5390,230,1034,859,0,4356,11,0,0,7,0,0,1018,55290,6823,383,308,346,12
phiphiperformance.vn,32,32,414,414,32,19,22,1,0,10,0,0,0,0,0,0,341,12066,463,11,10,15,8
phongtamnhapkhau.vn,644556,108338,32413,32410,644529,263,5054,166,0,639468,26,0,105,11025,0,0,30671,3004430,562266,690,332,451,16
phukienphone.vn,38,23,150,150,37,7,15,0,0,22,1,0,0,18,0,0,137,5623,1490,10,9,10,10
xn-----8kckfb0brpdcaz9bxd7c.xn--p1ai,273,233,28466,28466,272,19,112,1,0,160,0,0,0,0,0,0,28386,2155215,250104,90,64,66,309
www.krudco.com,3404,1834,7991,7989,3404,126,186,4,4,3218,0,0,0,1,0,0,2883,33413,1061,158,116,137,13
www.lagaleriadelpiano.com,113,61,77,77,111,9,48,4,0,63,2,0,0,10,0,0,61,1490,638,28,26,29,21
www.krystlefresh.com,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
www.ksjlsj.com,2400,2315,400,400,2400,13,768,0,0,1632,0,0,0,0,0,0,376,18260,1543,50,96,103,14
matraskin.od.ua,421,420,0,0,421,0,370,0,1,50,0,0,0,0,0,0,0,0,0,55,31,32,0
ces.org.ua,4048,3421,19,19,4043,38,1101,13,0,2942,3,0,107,86,0,0,0,12,0,837,589,779,0
hizb.org.ua,875568,394873,44760,44747,875358,189,167,3,0,875191,49,0,1,0,0,1,43859,5533355,828998,171,134,151,418
orienteering.dp.ua,5469,4591,1514,1513,5465,236,400,1,0,5065,3,0,8,2,1,0,1495,34890,28897,191,150,175,261
ipag-kiev.org.ua,903,721,1279,1279,885,98,303,2,0,582,2,0,6,11,0,0,1231,118547,16301,159,132,157,72
kamaok.org.ua,1057,445,1183,1183,1056,103,958,2,0,98,0,0,0,0,0,0,1158,201526,4768,173,63,70,429
kushing.org.ua,764,756,0,0,764,0,106,0,0,658,0,0,0,3,0,0,0,0,0,38,40,43,0
lifetips.org.ua,71519,35727,9316,9316,71519,121,354,4,0,71165,0,0,0,4,0,0,8065,1180060,66141,85,71,84,634
bradleybeach.universitytutor.com,2,2,145,145,2,0,0,0,0,2,0,0,0,0,0,0,145,11055,127,1,1,1,1
documents.uefa.com,12746,9962,13570,13568,12745,22,7655,143,0,5090,1,0,2,178,0,0,5454,598993,0,1416,1064,1400,0
www.unknownlist.com,243,237,2606,2602,238,114,55,7,0,183,5,0,0,1,0,0,2476,116130,444168,107,95,106,777
ufcstore.com,561222,304636,59645,59642,551265,105298,21232,96,67,530033,176,9765,0,40,0,0,37999,963292,20362,2056,1172,1553,20
www.ufp-plongee.com,1108,1080,0,0,1107,27,224,9,0,883,1,0,0,5,0,0,0,0,0,101,105,118,0
unpblog.com,14130,7526,132,132,14128,82,426,33,0,13702,1,0,9,4658,1,0,0,99,0,319,262,310,0
www.uglydoggy.com,32285,6020,862,862,32223,149,105,5,0,32118,1,5,0,0,27,29,861,757912,129879,170,120,154,754
uhdpixel.com,291163,162152,25143,25143,291157,277721,10121,8,0,281036,2,0,0,16,0,0,25085,413976,0,67377,914,1294,1
documentation.sas.com,68515,16528,24984,24929,68234,1569,9610,67,0,58624,281,0,3,1165,0,0,14479,20600,19,2091,1254,1669,4
www.sashaysorella.com,12,9,120,120,12,2,5,0,0,7,0,0,0,0,0,0,20,435,65,9,6,8,6
jm.scotiabank.com,13745,7685,564,564,13740,1555,11043,4,0,2697,5,0,8,5,0,0,528,23966,2475,1285,638,917,65
www.scottbergstudio.com,9,9,2,2,9,3,0,0,0,9,0,0,0,0,0,0,2,0,4,3,5,5,1
satorifioriskincare.com,38,19,1693,1693,38,0,0,0,0,38,0,0,0,0,0,0,1294,59309,2927,1,3,5,5
blog.satsenalsen.com,9,9,0,0,9,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,5,5,0
photovault.com,37739,11743,2171753,2171753,36998,4968,3456,173,0,33541,717,0,18,419,24,0,2166697,141340134,1266,2527,1244,1479,8
photos.photowee.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
support.phppointofsale.com,1277,609,2855,2855,1274,185,331,0,0,943,3,0,0,4,0,0,2149,14882,1756,243,142,167,50
phanaticmc.com,11664,1912,7020,7020,10441,364,818,30,0,9623,1,1172,0,0,42,0,2265,109116,8719,123,123,142,154
phukiensongphat.com,34706,29648,1563,1563,34703,26822,27660,30,0,7043,3,0,3,90,0,0,1378,115798,4102,367,227,289,21
pharm-hemp.com,17,10,58,58,17,0,12,0,0,5,0,0,0,0,0,0,42,1372,79,7,8,9,17
physichemically.com,361,348,266,266,360,3,15,0,0,345,1,0,0,0,0,0,235,9053,4291,20,52,57,124
pharmacie-deleurope.com,155,79,72,72,155,3,152,0,0,3,0,0,0,0,0,0,44,571,336,7,10,10,22
www.physicsresourcebank.com,4190,4183,744,742,4190,2,523,75,0,3667,0,0,7,81,0,0,276,4574,3583,365,311,334,134
pharmazell-group.com,2385,1868,220,220,2217,1485,254,0,0,1963,5,163,0,0,0,0,213,3233,647,129,143,185,17
www.pianosinhvien.com,90,70,736,736,90,19,9,0,0,81,0,0,0,0,0,0,696,17037,2095,20,17,17,42
www.depart.gr,1053,549,18832,18830,1053,37,47,1,0,1006,0,0,2,0,0,0,13755,3314888,70129,55,44,48,693
www.different-service.gr,437,422,0,0,437,96,93,0,0,344,0,0,0,0,0,0,0,0,0,124,85,117,0
dinanikolaou.gr,44160,33744,53765,53764,43797,1407,2446,5,0,41351,362,0,0,14,0,0,23512,1760342,105114,864,329,395,688
e-hts.gr,129,60,10618,10618,129,120,95,0,0,34,0,0,0,0,0,0,10330,1673676,95394,25,28,28,10
edekt.gr,35,35,128,122,35,0,0,0,0,35,0,0,0,6,0,0,119,2890,45,12,11,11,20
economia.uca.es,47,45,672,672,47,0,2,0,0,45,0,0,0,0,0,0,268,17116,3396,4,5,5,28
bozprod.eu,114,48,1207,1206,114,19,61,57,0,53,0,0,0,0,0,0,1059,62985,2080,27,21,25,3
cnne-test.cnn.com,105,46,1,1,105,0,0,0,0,105,0,0,0,0,0,0,1,0,0,10,10,10,0
www.posterland.dk,2670,2117,229775,229436,2670,1166,556,25,0,2114,0,0,0,3,0,0,228581,3785561,332919,776,258,315,2
tetudoumodel.kiyo-masa.com,466,466,0,0,466,462,0,0,0,466,0,0,0,0,0,0,0,0,0,7,10,14,0
www.kiyofumi-osawa.com,576,574,46,45,576,485,10,2,0,566,0,0,0,0,0,0,39,574,39,18,16,17,9
www.kiyomihara-jinja.com,9255,4645,76,76,9254,12,8,0,0,9246,1,0,0,0,0,0,69,1278,44,48,44,49,13
naturebike33.fr,20,20,71,71,19,5,1,0,0,18,1,0,0,0,0,0,71,406,0,6,6,6,0
natureo-lachapelledarmentieres.fr,1,1,894,894,1,0,0,0,0,1,0,0,0,0,0,0,691,30371,1905,2,2,2,8
www.naturopathedouai.fr,31,30,70,70,31,0,0,0,0,31,0,0,0,0,0,0,66,1041,102,2,2,2,9
www.naturshop.fr,724,413,2927,2927,717,61,253,2,0,464,5,0,0,0,0,0,2463,599013,9742,152,124,145,26
extranet.navicom.fr,192,65,547,547,192,152,23,0,0,169,0,0,0,0,0,0,301,1302,110,22,24,25,6
magieblanchepourfairerevenirletreaime.neowp.fr,33,33,16,16,32,2,10,0,0,22,1,0,0,0,0,0,8,2493,32,8,9,9,2
www.neuillyemmausavenir.fr,257,130,1293,1293,257,11,57,0,0,200,0,0,0,0,0,0,219,2142,291,29,35,36,12
www.marinettiproject.es,18,18,0,0,18,9,0,0,0,18,0,0,0,0,0,0,0,0,0,8,5,5,0
www.trub.net.ru,7917,2157,2222,2222,7741,1100,101,0,0,7640,88,0,0,0,88,0,2192,47709,12784,30,25,25,95
otzivio.ru,32,29,0,0,32,0,12,0,0,20,0,0,0,0,0,0,0,0,0,13,12,12,0
stillalivewear.com,644,505,13,13,644,609,10,0,0,634,0,0,0,10,0,0,10,104,12,299,282,309,5
hamraaz.ir,3671,3333,2677,2674,3671,740,294,5,0,3377,0,0,0,0,0,0,2640,138972,15313,62,46,51,29
icff.ir,197714,51180,4049,4049,197701,659,815,27,0,196886,6,0,37,41,0,0,3495,251845,16570,425,314,372,28
imamag.ir,15685,8347,1849,1849,15682,194,1266,29,0,14416,2,0,655,0,0,0,1181,62427,8820,350,111,131,15
www.ipda.ir,7161,6965,17,17,7161,5,12,0,0,7149,0,0,0,0,0,0,17,3206,248,12,14,15,20
mobex.io,5507,2045,3921,3921,3308,1258,477,2,0,2831,112,5,0,72,0,0,1823,34123,5314,260,237,273,122
modelfol.io,59830,57905,0,0,59825,215,1768,311,0,58056,0,0,31,7819,3,0,0,0,0,1899,1120,1398,0
modfree.io,1176181,1162949,2312181,2311387,33951,13104,11217,1,1,22734,1142229,1,5873,138,0,0,1680154,48942040,4126443,3017,512,697,107
www.tundras.com,4093286,2710077,1943150,1943144,4093238,18402,1576253,1974,15,2516982,27,8,731,95940,1,8,712500,32112895,3967126,10046,3398,5326,16429
www.tunisie-secret.com,23839,11257,9737,9736,23784,406,1047,161,0,22737,10,8,0,2,0,0,6282,312504,40499,477,310,363,317
tunjid.com,190,115,474,474,175,0,103,4,0,72,15,0,0,0,0,0,470,7125,487,70,70,78,33
www.tupaki.com,89882,44342,913166,913166,89698,5403,6400,29,0,83296,126,0,0,215,8,0,896435,35971053,4886698,662,482,567,95
www.turbinegames.com,3664,3593,1345,1345,3664,12,393,3,0,3271,0,0,0,9,0,0,1345,9422,0,272,275,292,0
merch.ubisoft.com,93312,92528,3408,3408,93205,3451,1260,17,2,91942,107,0,0,1,0,0,2511,319031,31867,643,421,507,16
www.ubitennis.com,3484492,1701265,110976,110935,3472582,140552,251838,449,0,3220744,37,87,0,132,11731,0,78550,5016061,2674471,23041,2462,6998,2004
turi-suki-bbs.com,1329,936,56179,56179,1327,39,3,0,0,1324,2,0,0,2,0,0,56176,9099949,348608,29,27,30,16
atelierirenehemelaar.nl,3,2,4,4,3,0,1,0,0,2,0,0,0,0,0,0,0,3,1,2,2,2,1
toner.com.pl,622,419,1246,1246,622,327,193,0,0,429,0,0,0,0,0,0,1225,167824,3435,253,44,51,8
zniczekmc.com.pl,42,42,21,21,42,0,34,0,0,8,0,0,0,0,0,0,20,280,0,11,19,19,0
www.crete.pl,2534,1464,4134,4134,2534,659,1083,8,0,1451,0,0,0,2,0,0,3586,187753,35047,488,189,217,141
crowdup.pl,7,7,18995,18995,7,0,6,0,0,1,0,0,0,0,0,0,18995,856874,88,4,4,4,13
www.gfps.pl,23368,16147,343,343,23362,3313,104,0,0,23258,2,0,0,10750,3,0,250,10426,1977,191,183,215,38
ipsiarte.com,118,59,278,275,118,2,104,0,0,14,0,0,0,0,0,0,210,5443,1692,34,12,13,10
iranianfrance.com,224,212,5075,5068,222,57,142,0,0,80,0,0,0,0,0,0,3736,221408,26944,88,45,51,275
irisblonde.com,495,449,11201,11201,495,444,47,0,0,448,0,0,0,0,0,0,10714,429062,44996,85,93,102,118
www.irongeek.com,180179,81545,997991,997983,180020,9684,86163,630,0,93780,49,0,2,201,106,0,997897,63263961,32604695,4833,2555,3438,1158
ironiapto.com,2,2,7,7,2,0,0,0,0,2,0,0,0,0,0,0,6,121,32,2,2,2,6
ironmanorbust.com,43,27,13,13,43,0,31,9,0,12,0,0,0,0,0,0,6,90,18,11,13,14,2
www.ironsouthmining.com,45,27,1223,1219,45,2,1,0,0,44,0,0,0,1,0,0,1182,450213,11394,8,8,8,16
bitplay.co,3700,1760,1346,1346,3690,42,301,0,0,3389,9,0,0,0,0,0,1220,17761,2462,140,109,116,75
www.mestickets.com,2586,1724,106065,106039,2579,316,702,11,0,1877,4,0,0,10,3,0,62679,1117257,58850,387,242,276,50
www.kitapbilgini.com,7068,1566,15619,15619,7018,2664,1195,33,0,5823,4,0,0,0,0,0,14607,6045449,89825,292,132,160,34
ketang1.com,10649,9435,2,2,10643,126,1293,1,0,9350,3,0,0,0,0,0,2,74,2,291,173,205,1
kitobxon.com,859,609,69162,69161,853,267,467,0,0,386,0,0,0,9,0,0,68748,11602511,636160,199,127,145,16
ketshooop.com,6187,5312,20268,20268,6187,4108,618,1,0,5569,0,0,1,49,0,0,16322,1844320,64887,1063,455,546,7
kittymews.com,308,289,18508,18508,308,274,42,2,0,266,0,0,0,0,0,0,17802,223123,26734,164,32,39,160
kittywitchin.com,12627,6644,27,27,12627,24,542,294,0,12085,0,0,0,0,0,0,0,16,0,126,93,115,0
kivnews.com,28283,6167,29946,29943,28271,28134,52,0,0,28219,2,0,2,2,0,0,15418,1351920,172148,61,57,63,492
kiwamisports.com,3419,3285,10091,10091,3069,1328,147,1,0,2922,349,1,1,0,0,0,7849,255573,28071,163,133,175,71
www.kiwiproperty.com,9722,4873,8620,8619,9414,516,4557,14,0,4853,303,1,7,36,4,0,7505,190991,24732,1032,798,1111,611
www.bejo.ru,49434,13917,215,215,49418,299,695,0,0,48723,13,0,0,1,2,0,44,618,136,158,98,108,7
beliro.ru,152115,42137,14154,14140,152109,34064,822,6,0,151287,5,0,2,7699,0,0,6193,171699,37818,382,241,339,276
beloreck-tv.ru,605,301,0,0,601,41,456,0,0,145,2,0,0,7,0,0,0,0,0,99,86,96,0
color23.ru,1026,551,486090,486081,1026,264,599,0,0,427,0,0,0,2,0,0,344438,21434152,1120040,123,82,89,15
hotel.berezkazlat.ru,55,55,9,9,55,0,11,0,0,44,0,0,0,0,0,0,0,0,9,7,7,7,1
www.freelancer.com.ru,8562,7889,1106428,1106427,8560,161,1761,5,1,6794,2,0,0,0,0,0,920179,186835441,8618392,408,252,282,6153
berza.ru,9851,5350,2870,2870,9851,2833,149,0,0,9702,0,0,0,13,0,0,2865,81607,12928,203,143,170,993
besht.ru,121859,99429,0,0,121856,90,4206,403,0,117650,1,0,125,1935,0,0,0,0,0,3020,1606,2067,0
comanda1941.ru,192,134,0,0,192,7,118,18,0,74,0,0,0,0,0,0,0,0,0,36,33,35,0
irricomp.com,593,318,242,242,587,194,166,0,0,421,2,0,1,6,0,0,36,537,234,146,114,130,32
www.hanulpescarilor.com,183,117,23,23,174,0,70,0,0,104,0,9,0,0,0,0,21,197,139,22,26,27,16
www.us.gymgenerationwear.com,6,2,0,0,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0
www.gypsyantiques.com,61,46,696,696,60,3,28,0,0,32,1,0,0,0,0,0,635,12787,785,19,14,14,6
m.haotoufa.com,46490,46336,0,0,46490,0,55,0,0,46435,0,0,0,0,0,0,0,0,0,127,131,154,0
mcgkfn.haoyiyuan021.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jingying.gzbenling.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happy9471.com,17,16,0,0,17,0,2,0,0,15,0,0,0,0,0,0,0,0,0,13,12,13,0
happyairlinemile.com,74,25,173,173,74,52,20,2,0,54,0,0,0,0,0,0,158,3439,5761,12,14,14,86
1wp.gzled138.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.happyfidocompany.com,3,3,18,18,3,0,0,0,0,3,0,0,0,0,0,0,17,134,96,1,2,2,15
www.gznewpower.com,6191,955,0,0,5693,19,169,0,0,5524,0,0,0,0,0,0,0,0,0,186,66,130,0
happyhourscour.com,14,13,334,334,14,2,7,0,0,7,0,0,0,0,0,0,334,6172,1925,8,9,9,172
happyhouz.com,2107,1886,5619,5619,2107,1962,137,0,0,1970,0,0,2,0,0,0,5615,190033,21872,1138,94,115,2
www.gzsyzz.com,7,7,512,489,7,0,0,0,0,7,0,0,0,0,0,0,473,59905,0,6,1,1,0
happylabels.com,64,48,87,87,62,14,26,0,0,36,2,0,0,0,0,0,77,843,371,9,18,21,6
happylifestyleinc.com,12252,8879,60137,60134,12241,6878,1514,336,0,10727,0,2,0,12,8,0,52864,1148751,157608,4301,561,705,168
happylittlestitchshop.com,165,135,8412,8412,165,3,50,0,0,115,0,0,0,2,0,0,6627,106130,24616,75,78,88,8
www.happyvalleyphotography.com,1763,1587,0,0,1763,13,127,3,0,1636,0,0,0,0,0,0,0,0,0,10,10,10,0
www.happywheelsgameplay.com,3729,3390,752,752,3729,4,2955,399,0,774,0,0,1,3,0,0,3,424,6,661,231,300,2
www.h1btaxreturn.com,21,21,3177,3177,21,0,2,0,0,19,0,0,0,0,0,0,3156,353915,9745,20,7,19,16
tr.wikibooks.org,72311,35074,6042,6042,72254,1818,1251,12,0,71002,10,34,0,34,0,1,5785,194489,98210,553,395,475,728
christianpfanner.at,38,25,658,658,38,0,6,0,0,32,0,0,0,0,0,0,596,4918,3291,8,14,14,247
clipstogo.at,818,617,57797,57797,818,647,9,0,0,809,0,0,0,0,0,0,55871,46364867,423277,24,15,18,75
radiovientoafavor.com.ar,27,27,12110,12106,27,22,0,0,0,27,0,0,0,0,0,0,12104,322881,154020,24,17,18,41
www.raid.com.ar,4067,2250,938,935,4066,1042,79,1,0,3987,1,0,0,0,0,0,722,32965,61786,136,87,99,126
www.reconstruccion2005.com.ar,12109,11972,311,311,12109,4,131,0,0,11978,0,0,0,6,0,0,309,2358,91,109,94,102,35
www.replus.com.ar,95,45,0,0,95,1,61,0,0,34,0,0,0,8,0,0,0,0,0,25,22,22,0
der-weniger.at,86462,81941,68377,68360,86458,365,266,3,0,86192,4,0,0,31,0,0,50783,3349955,172095,213,123,136,46
www.derschwimmtrainer.at,181,181,34,34,181,0,179,0,0,2,0,0,0,2,0,0,31,719,169,84,7,7,7
www.dielavendelfrau.at,35,31,168,168,33,10,7,0,0,26,2,0,0,0,0,0,159,7930,145,21,20,22,4
www.soniahausarte.com.ar,18,9,210,210,18,4,6,0,0,12,0,0,0,0,0,0,154,2389,954,5,6,6,11
feuerwehr.echsenbach.at,1538,504,693,693,1538,396,8,0,0,1530,0,0,0,0,0,0,617,21399,1497,24,27,28,30
shop.syes.com.ar,17177347,10679034,26418,26415,17177347,0,14217,0,0,17163130,0,0,0,5042,0,0,15624,20395,505,2462,375,548,7
bau.eggerbau.at,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,22,150,135,0,0,0,0
www.ammehoela-kids.nl,692,358,9837,9837,664,18,187,0,0,477,1,0,0,0,0,0,6205,52444,7909,102,76,94,10
haishin.you-soku.net,154,103,4,4,106,31,25,0,0,81,43,0,0,0,0,0,4,160,34,16,16,17,10
www.annikava.nl,7,5,72,72,7,0,5,1,0,2,0,0,0,0,0,0,25,501,78,4,4,4,6
www.architect-info.nl,896,891,0,0,896,415,363,0,0,533,0,0,0,0,0,0,0,0,0,94,90,104,0
www.ariedekorte.nl,17,17,0,0,17,0,2,0,0,15,0,0,0,0,0,0,0,0,0,4,4,4,0
www.artez.nl,83282,44087,3799030,3799030,83188,15640,4684,83,8,78497,80,0,5,953,8,0,3798098,139042026,26584909,3402,1960,2746,1369
www.levidangeurbreton.bzh,17,17,15,15,16,3,14,0,0,2,1,0,0,0,0,0,14,169,1,7,10,10,1
www.teses.usp.br,3432230,1223628,415720,415704,3401059,862624,30663,165,4,3370389,31128,0,7623,459697,25,0,82264,4185659,190790,7170,3700,6138,50
www.a7g.ca,789,538,39,39,789,8,32,4,77,678,0,0,18,12,0,0,37,552,207,223,107,119,36
www.ashokplasticworks.in,21,21,24,24,21,1,10,0,0,11,0,0,0,0,0,0,24,525,66,5,6,6,5
madhyaearth.in,2,2,302,302,2,0,2,0,0,0,0,0,0,0,0,0,296,4666,211,2,2,2,16
avanti.in,3952,2330,737,737,3945,834,2329,5,0,1615,1,0,0,8,0,0,588,34934,15401,630,350,425,251
mangalorestore.in,124,83,708,708,124,92,69,4,0,55,0,0,0,0,0,0,697,39550,998,46,45,51,54
medrent.in,253,65,208,208,253,101,44,0,0,209,0,0,0,0,0,0,199,3703,210,20,28,30,3
www.misri.in,81,81,6385,6385,81,0,67,0,0,14,0,0,0,0,0,0,3248,91600,12313,53,17,18,9
mobtronix.in,123147,84065,77,76,123147,210,15368,7322,0,107779,0,0,64,669,0,0,66,1109,30,2871,1937,2745,5
bikingspirit.in,6731,6123,1093,1091,1078,183,736,19,0,329,5653,0,0,0,0,0,131,2949,186,218,87,102,19
mumbaibullet.in,23,23,358,358,23,0,2,0,0,21,0,0,0,0,0,0,349,8720,3470,15,14,16,10
www.mumbaiwebdesign.in,5949,3939,14577,14568,5948,228,311,1,0,5637,0,0,0,0,0,0,224,21823,3417,147,104,118,773
isoauditor.training,1604,1584,215913,215911,1604,0,48,1,36,1520,0,0,1,10,0,0,215501,6810480,213236,864,720,855,1812
www.abscience.com.tw,1292,769,2631,2620,1292,52,118,0,0,1174,0,0,0,0,0,0,2390,60741,12745,84,77,84,458
www.latvia.travel,4026755,2054800,31023,31023,4026637,3329429,24723,150,9,4001885,107,0,5364,834,2,0,6741,182597,61806,5165,2737,4012,533
ru.pirates.travel,225528,54106,37152,37152,220121,497,5893,46,0,214228,5381,0,0,0,26,0,35654,2258984,606193,396,342,433,513
d.tube,1580113,1377886,79533,79501,1407820,25682,411267,8427,25,995846,1932,109308,4,76,18,0,25931,932981,296112,7804,5218,8139,5428
www.chengfwa.com.tw,653,493,309,309,653,48,109,0,0,544,0,0,0,0,0,0,303,4267,314,53,58,64,6
ecourse.uoi.gr,8008,6853,14336,14336,7974,313,278,5,0,7696,0,0,0,1935,0,0,2503,261636,1320,204,173,201,218
www.discountfilters.com,1922421,206306,15438,15438,1750737,78610,29275,746,107,1721456,129888,9776,0,20,1,2680,13504,1311498,124779,4386,1289,2015,875
faperta.ugj.ac.id,2245,2239,146,145,2245,6,2,0,0,2243,0,0,0,0,0,0,143,4977,1012,7,8,8,10
protivkart.ru,235,205,25949,25949,235,33,147,4,0,88,0,0,0,0,0,0,25679,1151885,218421,37,37,38,153
pshenovich.ru,56,31,32,32,56,33,34,0,0,22,0,0,0,0,0,0,30,1247,60,11,11,11,3
parfumchik.ru,1561,605,100461,100461,1561,267,450,12,0,1107,0,0,0,0,0,0,69795,22396490,290694,113,102,115,9
paruslife.ru,97,93,0,0,95,5,22,1,0,73,2,0,0,0,0,0,0,0,0,42,24,27,0
puch-vesti.ru,17516,16500,0,0,17516,9741,2568,0,0,14948,0,0,0,0,0,0,0,0,0,151,91,106,0
pulsar-tools.ru,288,273,343,341,287,6,214,0,0,73,1,0,0,0,0,0,323,17654,961,91,13,14,3
www.pedalzoo.ru,1569,1003,69540,69540,1567,177,925,3,0,642,2,0,0,0,0,0,5060,422022,14436,195,169,190,8
railwayz.info,84034,64800,378,378,80453,5711,26578,139,0,53875,394,1817,3,22,1370,0,54,6466,172,808,582,662,11
bihadamichi.com,1330,545,496,496,1328,784,1,0,0,1327,2,0,0,0,0,0,489,18669,19731,10,62,76,84
bihanionline.com,44,25,6907,6907,44,17,22,0,0,22,0,0,0,0,0,0,6767,290150,367,15,14,14,27
www.bijaknews.com,768,452,14189,14189,768,32,132,0,0,636,0,0,0,473,0,0,14073,1373407,106800,48,29,33,38
www.bijibaba.com,1197,1033,0,0,345,1,16,0,0,329,852,0,0,0,0,0,0,0,0,12,16,19,0
www.bikeaccidentattorneys.com,18937,18394,647,647,18907,313,864,7,0,18043,30,0,0,1,0,0,625,47647,2505,212,200,268,112
www.bikebling.com,3596433,30513,10436,10436,3562407,98741,4956,311,10,3557451,55,6111,139,13,0,0,8273,4345037,94796,1287,803,986,41
www.blackhillsproperty.com,3170,1514,8644,8632,3170,392,2227,0,0,943,0,0,0,0,0,0,6247,393048,11075,362,255,308,3
blackmosspress.com,50647,20592,792,789,50621,93,135,5,0,50481,1,0,0,95,8,0,564,18957,1089,307,213,252,42
bikers-base.com,1528,575,6666,6665,1526,15,1075,3,0,450,0,0,0,0,0,0,3937,67747,9455,41,38,40,6
www.bikinimexico.com,301,242,1069,1069,301,284,2,0,0,299,0,0,0,2,0,0,265,12287,1797,140,135,141,6
www.babnet.net,208693,123402,25872,25863,208023,33055,14443,238,0,193580,57,239,89,235,7,309,20642,785102,260111,8356,1535,2103,308
www.bacarysagnafan.net,566,305,178,178,566,20,204,168,0,362,0,0,0,0,0,0,166,1614,416,118,111,114,84
www.airportview.net,151178,148288,21411,21411,151164,379,882,3,0,150282,13,0,28,17,0,0,21256,263537,166116,333,290,365,13
prnewswire2-a.akamaihd.net,1216717,1044983,356804,356802,1141382,165587,727449,574,520,413926,73408,1,95,3265,8,0,2,452,106,49327,5752,10109,1
vk.barkov.net,10113,6557,9921,9921,4746,36,983,39,7,3763,8,5359,0,0,0,0,9757,2885484,20467,425,240,333,37
www.baseballgames.net,14226,13296,282,282,14226,1030,2806,4,0,11420,0,0,0,3,0,0,262,10132,1762,329,255,302,38
alemchat.net,2,2,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
alexandrenavarro.net,409,357,55,55,408,8,129,117,0,279,1,0,0,0,0,0,27,94,167,47,58,80,24
www.baxterhouse.net,3274,1882,275,275,3268,72,750,379,0,2518,0,0,4,2,4,0,265,9447,1012,152,144,166,15
otrloads.com,89,14,25,25,89,16,86,0,0,3,0,0,0,0,0,0,9,102,37,9,9,9,6
ottomanbilisim.com,391,191,665,665,387,44,129,16,0,258,0,0,0,47,0,0,639,52868,2720,36,42,46,16
www.oumoupu.com,101,51,59,59,51,0,0,0,0,51,0,50,0,0,0,0,24,586,142,2,1,2,8
www.ouniversodatv.com,28543,15060,27655,27648,28120,1778,2210,149,0,25910,30,23,0,12,332,30,27297,2453186,413573,486,370,465,415
www.paito4d.com,7973,3934,135,135,7969,3938,679,88,0,7290,4,0,1,173,0,0,131,1617,462,179,158,197,26
www.pajapan.com,3113,1974,1518,1518,3066,502,517,10,0,2549,46,0,0,17,0,0,1464,66655,13341,212,246,283,178
